,FID,id,exclude,type,query,constraint,text,query_resu,heading,format0,lat0,lng0,format1,lat1,lng1,format2,lat2,lng2,format3,lat3,lng3,format4,lat4,lng4,pitch,district_1,district,node,landmark,path,edge,label_vector
390,-1,3384650627,0, ,Boston Public Garden,Boston,Boston Public Garden,1,31.05150204,"Boston Public Garden, 4 Charles St, Boston, MA 02116, USA",42.3541614,-71.0704078, ,0,0, , , , , , , , , ,-0.426934005,0,0,1,0,0,0,01000
391,-1,3384667555,0, ,Boston Public Garden,Boston,Boston Public Garden,1,0,"Boston Public Garden, 4 Charles St, Boston, MA 02116, USA",42.3541614,-71.0704078, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
392,-1,3384668161,0, ,Boston Common,Boston,Boston Common,1,0,"Boston Common, 139 Tremont St, Boston, MA 02111, USA",42.3549544,-71.0654886, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
393,-1,3384668705,0, ,Boston Common,Boston,Boston Common,1,0,"Boston Common, 139 Tremont St, Boston, MA 02111, USA",42.3549544,-71.0654886, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
394,-1,3384669419,1,aerial,"Boston Public Garden, Aerial View along Boylston Street",Boston,Boston Public Garden,0,31.05150204, ,42.35250863,-71.06767685, ,0,0, , , , , , , , , ,-0.426934005,1,1,1,1,1,0,11110
395,-1,3384669577,0, ,"Boston Common, Intersection of Charles and Boylston Streets",Boston,Boston Public Garden,1,93.80939316,"Charles St & Boylston St, Boston, MA 02116, USA",42.35252947,-71.06754861, ,0,0, , , , , , , , , ,-0.758612339,1,1,1,1,1,0,11110
396,-1,3384688423,0, ,"Boston Public Garden, Charles Street Entrance",Boston,Boston Public Garden,1,278.9742598,"Boston Public Garden, 4 Charles St, Boston, MA 02116, USA",42.35447584,-71.06862017, ,0,0, , , , , , , , , ,-1.16951925,0,0,1,0,1,0,01010
397,-1,3384689287,0, ,Harvard Bridge,Boston, ,1,158.0537422,"Harvard Bridge, Boston, MA 02115, USA",42.35233774,-71.09019266,"Harvard Bridge, Boston, MA 02115, USA",42.3531912,-71.0906332, , , , , , , , , ,3.507202541,0,0,0,0,1,1,00011
398,-1,3384689605,1,aerial,Harvard Bridge,Boston, ,1,159.7414769,"Harvard Bridge, Boston, MA 02115, USA",42.35748096,-71.09271378,"Harvard Bridge, Boston, MA 02115, USA",42.3531912,-71.0906332, , , , , , , , , ,6.644505796,0,0,0,0,0,0,00000
399,-1,3384726571,0, ,"Filene's Mall, Summer Street",Boston, ,1,159.7414769,"Summer St, Boston, MA, USA",42.35556439,-71.06058483,"Summer St, Boston, MA, USA",42.3482223,-71.0460252, , , , , , , , , ,6.644505796,5,1,0,1,1,0,10110
400,-1,3384726727,0, ,"Filene's Mall, Summer Street",Boston, ,1,159.7414769,"Summer St, Boston, MA, USA",42.35556439,-71.06058483,"Summer St, Boston, MA, USA",42.3482223,-71.0460252, , , , , , , , , ,6.644505796,5,1,0,1,1,0,10110
401,-1,3384726845,0, ,"Jordan Marsh, Summer Street",Boston, ,1,159.7414769,"Summer St, Boston, MA, USA",42.35508625,-71.05980844,"Summer St, Boston, MA, USA",42.3482223,-71.0460252, , , , , , , , , ,6.644505796,3,1,0,1,1,0,10110
402,-1,3384726991,0, ,"Jordan Marsh, Summer Street",Boston, ,1,172.7039851,"Summer St, Boston, MA, USA",42.35490166,-71.05969592,"Summer St, Boston, MA, USA",42.3482223,-71.0460252, , , , , , , , , ,4.712012443,3,1,0,1,1,0,10110
403,-1,3384727221,0, ,Washington Street,Boston, ,1,172.7039851,"Washington St, Boston, MA, USA",42.3553721,-71.06060713,"Washington St, Boston, MA 02136, USA",42.2453699,-71.1212068,"Washington St, Brighton, MA 02135, USA",42.3506351,-71.1679423, , , , , , ,4.712012443,5,1,0,1,1,0,10110
404,-1,3384727335,0, ,"Filene's, Washington Street",Boston, ,1,17.07737933,"Washington St, Boston, MA, USA",42.3554939,-71.06019,"Washington St, Boston, MA 02136, USA",42.2453699,-71.1212068,"Washington St, Brighton, MA 02135, USA",42.3506351,-71.1679423, , , , , , ,3.377907958,3,1,0,1,1,0,10110
405,-1,3384727445,0,night, Arlace Shoes,Boston, ,0,17.07737933, ,42.35630096,-71.05988528, ,0,0, , , , , , , , , ,3.377907958,6,1,0,1,0,0,10100
406,-1,3384727511,0,night,Boylston Street near Fenway,Boston, ,1,17.07737933,"Boylston St, Boston, MA, USA",42.34546908,-71.09444442, ,0,0, , , , , , , , , ,3.377907958,0,0,0,0,0,0,00000
407,-1,3384727609,0,night,Temple Place and Tremont Street,Boston, ,1,143.0625751,"Temple Pl & Tremont St, Boston, MA 02111, USA",42.35539488,-71.06246025, ,0,0, , , , , , , , , ,4.539109064,2,1,0,1,0,0,10100
408,-1,3384736965,0,night,"Jordan Marsh, Washington Street",Boston, ,1,143.0625751,"450 Washington St, Boston, MA 02111, USA",42.35515714,-71.06084353, ,0,0, , , , , , , , , ,4.539109064,5,1,0,1,1,0,10110
409,-1,3384737287,0,night,Washington Street,Boston, ,0,143.0625751,"Washington St, Massachusetts, USA",42.1815168,-71.20344525, ,0,0, , , , , , , , , ,4.539109064,0,0,0,0,0,0,00000
410,-1,3384737469,0, ,Charles and Beacon Street,Boston,Boston Common,1,348.7283658,"Beacon St & Charles St, Boston, MA 02116, USA",42.35626487,-71.06930347,"Charles St & Beacon St, Boston, MA 02116, USA",42.3560739,-71.0698262, , , , , , , , , ,12.60852548,4,1,1,1,1,0,11110
411,-1,3384737859,0, ,West Brookline and Washington Streets,Boston, ,1,318.0090816,"Washington St & W Brookline St, Boston, MA 02118, USA",42.33973478,-71.07241485,"W Brookline St & Washington St, Boston, MA 02118, USA",42.3396115,-71.0724853, , , , , , , , , ,7.117248126,1,1,0,1,1,0,10110
412,-1,3384738073,0, ,West Brookline and Washington Streets,Boston, ,1,318.0090816,"Washington St & W Brookline St, Boston, MA 02118, USA",42.33963246,-71.07256863,"W Brookline St & Washington St, Boston, MA 02118, USA",42.3396115,-71.0724853, , , , , , , , , ,7.117248126,1,1,0,1,1,0,10110
413,-1,3384738227,0, ,Williams and Washington Street,Boston, ,1,121.3117847,"Washington St & Williams St, Boston, MA 02130, USA",42.33866205,-71.0740087,"Williams St & Washington St, Boston, MA 02130, USA",42.3064797,-71.1074803, , , , , , , , , ,2.441630367,3,1,0,1,1,0,10110
414,-1,3385111906,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
415,-1,3385112064,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
416,-1,3385112300,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
417,-1,3385112738,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
418,-1,3385112876,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
419,-1,3385113032,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
420,-1,3385139400,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
421,-1,3385139596,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
422,-1,3385139784,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
423,-1,3385139944,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
424,-1,3385140548,1,aerial,92 Mt. Vernon Street,Boston,Louisburg Square,1,353.0991808, ,42.35801593,-71.06880397, ,0,0, , , , , , , , , ,6.08098052,16,1,1,1,1,0,11110
425,-1,3385158122,1,aerial,Bowdoin Square Garage,Boston, ,1,43.40589526, ,42.36098047,-71.06292005, ,0,0, , , , , , , , , ,6.306354536,4,1,0,1,0,0,10100
426,-1,3385159062,0, ,"Beacon Hill, Charles Street",Boston, ,1,62.61528216,"Charles St, Boston, MA, USA",42.35778185,-71.07025238, ,0,0, , , , , , , , , ,6.708999982,16,1,0,1,1,0,10110
427,-1,3385159202,0, ,"Beacon Hill, Charles Street",Boston, ,1,158.7085983, ,42.36030063,-71.07081909, ,0,0, , , , , , , , , ,-3.483833467,9,1,0,1,1,0,10110
428,-1,3385159322,0, ,"Beacon Hill, Joy Street",Boston, ,1,349.6070413,"Joy St, Boston, MA, USA",42.35906241,-71.06507206, ,0,0, , , , , , , , , ,-0.954575526,25,1,0,1,1,0,10110
429,-1,3385172064,0, ,"Beacon Hill, Willow Street and Acorn Street",Boston,Louisburg Square,1,320.7454299,"Acorn St, Boston, MA 02108, USA",42.35761359,-71.06832689, ,0,0, , , , , , , , , ,2.203780019,28,1,1,1,0,0,11100
430,-1,3385172242,0, ,"Beacon Hill, Cedar Lane Way",Boston, ,1,179.0673713,"Cedar Ln Way, Boston, MA 02114, USA",42.35735281,-71.0695872, ,0,0, , , , , , , , , ,-8.278608633,19,1,0,1,0,0,10100
431,-1,3385172556,0, ,"Beacon Hill, Pinckney Streetance",Boston,Louisburg Square,1,281.4259796,"Pinckney St, Boston, MA, USA",42.35882728,-71.06930918, ,0,0, , , , , , , , , ,-4.441759508,27,1,1,1,1,0,11110
432,-1,3385172708,0, ,"Beacon Hill, Corner of Anderson Street and Pinckney Street",Boston,Louisburg Square,1,65.31674213, ,42.35885202,-71.06818419, ,0,0, , , , , , , , , ,24.28966593,31,1,1,1,1,0,11110
433,-1,3385172866,0, ,"Beacon Hill, 75 Pinckney Street",Boston,Louisburg Square,1,358.9685437,"75 Pinckney St, Boston, MA 02114, USA",42.35884967,-71.06831686, ,0,0, , , , , , , , , ,-0.053153696,31,1,1,1,1,0,11110
434,-1,3385173052,0, ,"Beacon Hill, Pinckney Street",Boston, ,1,11.30876813,"Pinckney St, Boston, MA, USA",42.35885709,-71.06581044, ,0,0, , , , , , , , , ,4.663719572,31,1,0,1,1,0,10110
435,-1,3385173224,0, ,"Beacon Hill, 47 Pinckney Street",Boston, ,1,349.1090907,"47 Pinckney St, Boston, MA 02114, USA",42.35886549,-71.06689215, ,0,0, , , , , , , , , ,1.467474628,31,1,0,1,1,0,10110
436,-1,3385186564,0, ,"Beacon Hill, Louisburg Square",Boston,Louisburg Square,1,23.77602293,"Louisburg Square, Boston, MA 02108, USA",42.35838167,-71.06890538, ,0,0, , , , , , , , , ,0.489045644,12,1,1,1,0,0,11100
437,-1,3385187266,0, ,"Beacon Hill, Louisburg Square",Boston,Louisburg Square,1,78.25355993,"Louisburg Square, Boston, MA 02108, USA",42.35803503,-71.0686053, ,0,0, , , , , , , , , ,10.07413537,14,1,1,1,1,0,11110
438,-1,3385187514,0, ,"Beacon Hill, Louisburg Square",Boston,Louisburg Square,1,78.25355993,"Louisburg Square, Boston, MA 02108, USA",42.35838167,-71.06890538, ,0,0, , , , , , , , , ,10.07413537,12,1,1,1,0,0,11100
439,-1,3385201732,0, ,Beacon Hill,Boston,Boston Common,1,24.91527535,"Beacon Hill, Boston, MA, USA",42.35695348,-71.06508117, ,0,0, , , , , , , , , ,11.33815681,0,0,1,0,0,0,01000
440,-1,3385201992,0, ,"Beacon Hill, Beacon Street",Boston,Boston Common,1,292.9265165,"Beacon St, Boston, MA, USA",42.3567248,-71.06656641, ,0,0, , , , , , , , , ,1.79695712,4,1,1,1,1,0,11110
441,-1,3385202482,0, ,"Beacon Hill, Mt. Vernon Street",Boston,Louisburg Square,1,292.9265165,"Mt Vernon St, Boston, MA, USA",42.35814059,-71.06774927, ,0,0, , , , , , , , , ,1.79695712,9,1,1,1,1,0,11110
442,-1,3385202634,0, ,"Beacon Hill, Mt. Vernon Street",Boston,Louisburg Square,1,292.9265165,"Mt Vernon St, Boston, MA, USA",42.35814059,-71.06774927, ,0,0, , , , , , , , , ,1.79695712,9,1,1,1,1,0,11110
443,-1,3385203052,0, ,"Beacon Hill, Mt. Vernon Street",Boston,Louisburg Square,1,292.9265165,"Mt Vernon St, Boston, MA, USA",42.35814059,-71.06774927, ,0,0, , , , , , , , , ,1.79695712,9,1,1,1,1,0,11110
444,-1,3385217004,0, ,"Beacon Hill, Charles Street",Boston, ,1,206.4754376,"Charles St, Boston, MA, USA",42.35915212,-71.07074475, ,0,0, , , , , , , , , ,-1.701941196,15,1,0,1,1,0,10110
445,-1,3385242048,0, ,"Beacon Hill, Branch Street Corner of Spruce Street",Boston, ,1,330.8635381,"Spruce St & Branch St, Boston, MA 02108, USA",42.35706513,-71.06781749, ,0,0, , , , , , , , , ,7.082409263,25,1,0,1,0,0,10100
446,-1,3385242282,0, ,"Beacon Hill, Hancock Street",Boston, ,1,332.2754578,"Hancock St, Boston, MA 02114, USA",42.35981487,-71.06444014, ,0,0, , , , , , , , , ,-1.760413325,17,1,0,1,0,0,10100
447,-1,3385242938,0, ,"Beacon Hill, Pinckney Street nad Anderson Street",Boston, ,1,3.68424922,"Pinckney St, Boston, MA, USA",42.35890654,-71.06769729, ,0,0, , , , , , , , , ,3.92527072,25,1,0,1,1,0,10110
448,-1,3385243076,0, ,8 Bulfinch Place,Boston, ,1,314.6132846, ,42.36160802,-71.06146076, ,0,0, , , , , , , , , ,16.90610964,0,0,0,0,0,0,00000
449,-1,3385312956,0, ,"Beacon Hill, 20 Somerset Street",Boston, ,1,156.9843263,"20 Somerset St, Boston, MA 02108, USA",42.35930986,-71.06161219, ,0,0, , , , , , , , , ,10.4377829,0,0,0,0,0,0,00000
450,-1,3385313090,0, ,"Beacon Hill, Police Station",Boston, ,1,67.59711078,"40 New Sudbury Street, Boston, MA 02114, United States",42.3619713,-71.06044911, ,0,0, , , , , , , , , ,-14.48256465,0,0,0,0,0,0,00000
451,-1,3385313302,0, ,"Beacon Hill, Intersection of Myrtle and Garden Streets",Boston, ,1,72.79125216,"Garden St & Myrtle St, Boston, MA 02114, USA",42.35933714,-71.06698012, ,0,0, , , , , , , , , ,5.909307105,21,1,0,1,1,0,10110
452,-1,3385313482,0, ,"Beacon Hill, Myrtle and Russell Streets",Boston, ,1,38.00750891,"S Russell St & Myrtle St, Boston, MA 02114, USA",42.35933588,-71.06596741, ,0,0, , , , , , , , , ,14.90305875,15,1,0,1,1,0,10110
453,-1,3385314278,0, ,"Beacon Hill,  Irving Street and Phillips Street",Boston, ,1,310.8511794,"Irving St & Phillips St, Boston, MA 02114, USA",42.36032882,-71.06637028, ,0,0, , , , , , , , , ,7.244424634,33,1,0,1,0,0,10100
454,-1,3385343818,0, ,"Beacon Hill, West Cedar Street from Corner",Boston, ,1,202.9442844,"92 W Cedar St # A, Boston, MA 02114, USA",42.36031366,-71.07002435, ,0,0, , , , , , , , , ,6.696672624,26,1,0,1,1,0,10110
455,-1,3385344076,0, ,"Beacon Hil, South Russell Street",Boston, ,1,0,"S Russell St, Boston, MA 02114, USA",42.3601989,-71.0659742, ,0,0, , , , , , , , , ,0,34,1,0,1,0,0,10100
456,-1,3385344240,0, ,"Beacon Hill, Revere Street",Boston, ,1,202.9442844, ,42.35952635,-71.06919829, ,0,0, , , , , , , , , ,6.696672624,34,1,0,1,0,0,10100
457,-1,3385344392,0, ,Anderson and Phillips Streets,Boston, ,1,202.9442844,"Anderson St & Phillips St, Boston, MA 02114, USA",42.36030694,-71.06780973, ,0,0, , , , , , , , , ,6.696672624,17,1,0,1,1,0,10110
458,-1,3385344866,0, ,"Beacon Hill, Louisburg Square at Mt. Vernon Street",Boston,Louisburg Square,1,202.9442844,"Willow St, Boston, MA 02132, USA",42.35800542,-71.06880885,"Willow St, Boston, MA 02108, USA",42.3577129,-71.0683969, , , , , , , , , ,6.696672624,16,1,1,1,1,0,11110
459,-1,3385358472,0, ,"Beacon Hill,  Park Street",Boston, ,1,76.06153298,"67 Brimmer St, Boston, MA 02108, USA",42.35659001,-71.07187487, ,0,0, , , , , , , , , ,2.086426107,0,0,0,0,1,0,00010
460,-1,3385358686,0, ,"Beacon Hill, Mt. Vernon and Cedar Lane",Boston, ,1,76.06153298,"Cedar Ln Way & Mt Vernon St, Boston, MA 02114, USA",42.35785655,-71.06986321, ,0,0, , , , , , , , , ,2.086426107,25,1,0,1,1,0,10110
461,-1,3385358880,0, ,"Beacon Hill, Pinckney Street",Boston,Louisburg Square,1,76.06153298,"Pinckney St, Boston, MA, USA",42.35884196,-71.06874304, ,0,0, , , , , , , , , ,2.086426107,26,1,1,1,1,0,11110
462,-1,3385359074,0, ,"Beacon Hill, Corner of Spruce and Mt. Vernon Streets",Boston, ,1,76.06153298,"97 Mt Vernon St, Boston, MA 02108, USA",42.35790004,-71.06987145, ,0,0, , , , , , , , , ,2.086426107,25,1,0,1,1,0,10110
463,-1,3385359630,0, ,"Beacon Hill, Ridgeway Lane",Boston, ,1,204.872009,"Ridgeway Ln, Boston, MA 02114, USA",42.36030476,-71.06404024, ,0,0, , , , , , , , , ,-6.612731672,25,1,0,1,0,0,10100
464,-1,3385418380,1,aerial, ,Boston, ,0,190.9426316, ,42.36230316,-71.07228277, ,0,0, , , , , , , , , ,5.961251299,0,0,0,0,0,0,00000
465,-1,3385418828,0, ,Boston Common,Boston,Boston Common,1,190.9426316,"Boston Common, 139 Tremont St, Boston, MA 02111, USA",42.3549544,-71.0654886, ,0,0, , , , , , , , , ,5.961251299,0,0,1,0,0,0,01000
466,-1,3385419530,0, ,Boston Common,Boston,Boston Common,1,345.5888561,"Boston Common, 139 Tremont St, Boston, MA 02111, USA",42.35636358,-71.06756588, ,0,0, , , , , , , , , ,14.25960144,0,0,1,0,0,0,01000
467,-1,3385420020,0, ,"Boston Common, State House",Boston,Boston Common,1,258.2893184,"24 Beacon St, Boston, MA 02133, USA",42.35754919,-71.06312323, ,0,0, , , , , , , , , ,-1.384616049,0,0,1,0,1,0,01010
468,-1,3385463390,0, ,Boston Common,Boston,Boston Common,1,258.2893184,"Boston Common, 139 Tremont St, Boston, MA 02111, USA",42.3549544,-71.0654886, ,0,0, , , , , , , , , ,-1.384616049,0,0,1,0,0,0,01000
469,-1,3385463632,0, ,Flagstaff Hill,Boston,Boston Common,1,271.6478494,"Boston Common, 139 Tremont St, Boston, MA 02111, USA",42.355549,-71.0662039, ,0,0, , , , , , , , , ,19.84878248,0,0,1,0,0,0,01000
470,-1,3385463908,0,50ft_interval,"Boston Public Garden, Arlington Street Entrance",Boston,Boston Public Garden,1,16.97617194,"Boston Public Garden, 4 Charles St, Boston, MA 02116, USA",42.35369218,-71.07145894, ,0,0, , , , , , , , , ,23.52622778,0,0,1,0,1,0,01010
471,-1,3385465242,0, ,"Boston Public Garden, Charles Street",Boston,Boston Common,1,269.2538271,"Boston Public Garden, 4 Charles St, Boston, MA 02116, USA",42.35457204,-71.06830033, ,0,0, , , , , , , , , ,-16.47976758,0,0,1,0,0,0,01000
472,-1,3385465728,0, ,Boston Public Garden,Boston,Boston Public Garden,1,0,"Boston Public Garden, 4 Charles St, Boston, MA 02116, USA",42.3541614,-71.0704078, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
473,-1,3385483310,0, ,Boston Common,Boston,Boston Common,1,0,"Boston Common, 139 Tremont St, Boston, MA 02111, USA",42.3549544,-71.0654886, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
474,-1,3385483792,0, ,Boston Common,Boston,Boston Common,1,0,"Boston Common, 139 Tremont St, Boston, MA 02111, USA",42.3549544,-71.0654886, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
475,-1,3385484394,1,aerial, Charles Street at Boylston Street,Boston,Boston Public Garden,1,8.659785514, ,42.35251927,-71.06759811, ,0,0, , , , , , , , , ,4.242282901,1,1,1,1,1,0,11110
476,-1,3385484578,0, ,"Boston Common, Intersection of Charles and Boylston Streets",Boston, ,1,8.659785514,"Charles St & Boylston St, Boston, MA 02116, USA",42.35247281,-71.06753164, ,0,0, , , , , , , , , ,4.242282901,1,1,0,1,1,0,10110
477,-1,3385485218,0, ,"Boston Common, Tremont Street at Boylston Street",Boston,Boston Common,1,285.7148212,"Boylston St & Tremont St, Boston, MA 02116, USA",42.35238727,-71.06443664, ,0,0, , , , , , , , , ,1.308618667,2,1,1,1,1,0,11110
478,-1,3385503352,0, ,"Boston Common, Tremont Street",Boston,Boston Common,1,0,"Boston Common, 139 Tremont St, Boston, MA 02111, USA",42.3549544,-71.0654886, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
479,-1,3385503544,0, ,"Boston Common, at Tremont Street",Boston,Boston Common,1,34.36296827,"Boston Common, 139 Tremont St, Boston, MA 02111, USA",42.35533933,-71.06318596, ,0,0, , , , , , , , , ,-0.811609167,0,0,1,0,1,0,01010
480,-1,3385503680,0, ,Harvard Bridge,Boston, ,1,169.0821198,"Harvard Bridge, Boston, MA 02115, USA",42.35320047,-71.09060707,"Harvard Bridge, Boston, MA 02115, USA",42.3531912,-71.0906332, , , , , , , , , ,5.651223374,0,0,0,0,1,0,00010
481,-1,3385503818,0, ,Harvard Bridge,Boston, ,1,169.0821198,"Harvard Bridge, Boston, MA 02115, USA",42.35217717,-71.09011323,"Harvard Bridge, Boston, MA 02115, USA",42.3531912,-71.0906332, , , , , , , , , ,5.651223374,0,0,0,0,1,1,00011
482,-1,3385503942,0, ,Harvard Bridge,Boston, ,1,169.0821198,"Harvard Bridge, Boston, MA 02115, USA",42.35320047,-71.09060707,"Harvard Bridge, Boston, MA 02115, USA",42.3531912,-71.0906332, , , , , , , , , ,5.651223374,0,0,0,0,1,0,00010
483,-1,3385504286,0, ,Harvard Bridge,Boston, ,1,0,"Harvard Bridge, Boston, MA 02115, USA",42.3531912,-71.0906332,"Harvard Bridge, Boston, MA 02115, USA",42.3531912,-71.0906332, , , , , , , , , ,0,0,0,0,0,1,0,00010
484,-1,3385504564,0, ,Harvard Bridge,Boston, ,1,169.0821198,"Harvard Bridge, Boston, MA 02115, USA",42.35244379,-71.09024274,"Harvard Bridge, Boston, MA 02115, USA",42.3531912,-71.0906332, , , , , , , , , ,5.651223374,0,0,0,0,1,1,00011
485,-1,3385516158,0, ,Harvard Bridge,Boston, ,1,169.0821198,"Harvard Bridge, Boston, MA 02115, USA",42.35276438,-71.09039505,"Harvard Bridge, Boston, MA 02115, USA",42.3531912,-71.0906332, , , , , , , , , ,5.651223374,0,0,0,0,1,0,00010
486,-1,3385516348,0, ,Harvard Bridge,Boston, ,1,169.0821198,"Harvard Bridge, Boston, MA 02115, USA",42.3520682,-71.09006035,"Harvard Bridge, Boston, MA 02115, USA",42.3531912,-71.0906332, , , , , , , , , ,5.651223374,0,0,0,0,1,1,00011
487,-1,3385516512,0, ,Harvard Bridge,Boston, ,1,169.0821198,"Harvard Bridge, Boston, MA 02115, USA",42.3515769,-71.08981963,"Harvard Bridge, Boston, MA 02115, USA",42.3531912,-71.0906332, , , , , , , , , ,5.651223374,0,0,0,0,1,0,00010
488,-1,3385516616,0,interior,"Filene's Mall, Summer Street",Boston, ,1,169.0821198,"Summer St, Boston, MA, USA",42.35556439,-71.06058483,"Summer St, Boston, MA, USA",42.3482223,-71.0460252, , , , , , , , , ,5.651223374,5,1,0,1,1,0,10110
489,-1,3385541848,0, ,"Jordan Marsh, Summer Street",Boston, ,1,169.0821198,"Summer St, Boston, MA, USA",42.35525578,-71.06005926,"Summer St, Boston, MA, USA",42.3482223,-71.0460252, , , , , , , , , ,5.651223374,2,1,0,1,1,0,10110
490,-1,3385551696,0, ,"Filene's, Washington Street",Boston, ,1,169.0821198,"426 Washington St, Boston, MA 02108, USA",42.3554939,-71.06019,"410 Tremont St, Boston, MA 02116, USA",42.3469501,-71.0686224, , , , , , , , , ,5.651223374,3,1,0,1,1,0,10110
491,-1,3385552000,0,interior, H. H. White' Washington Street,Boston, ,1,169.0821198,"Washington St, Massachusetts, USA",42.35508227,-71.06092013, ,0,0, , , , , , , , , ,5.651223374,4,1,0,1,1,0,10110
492,-1,3385552482,0, ,Washington Street,Boston, ,1,164.3829541,"Washington St, Boston, MA, USA",42.35215263,-71.06263272,"Washington St, Boston, MA 02136, USA",42.2453699,-71.1212068,"Washington St, Brighton, MA 02135, USA",42.3506351,-71.1679423, , , , , , ,17.06971881,2,1,0,1,1,0,10110
493,-1,3385553134,0, ,Williams and Washington Street,Boston, ,1,224.1925697,"Washington St & Williams St, Boston, MA 02130, USA",42.33995801,-71.07205617,"Williams St & Washington St, Boston, MA 02130, USA",42.3064797,-71.1074803, , , , , , , , , ,8.120849306,2,1,0,1,1,0,10110
494,-1,3387630203,0,frog,Boylston Street and Dartmouth Street,Boston,Copley Square,1,5.674045074,"Dartmouth St & Boylston St, Boston, MA 02116, USA",42.35027129,-71.07666244, ,0,0, , , , , , , , , ,25.00021784,4,1,1,1,1,0,11110
495,-1,3387691103,0,frog,Boylston Street and Dartmouth Street,Boston,Copley Square,1,342.1001352,"Dartmouth St & Boylston St, Boston, MA 02116, USA",42.35016984,-71.0770176, ,0,0, , , , , , , , , ,30.54038065,2,1,1,1,1,0,11110
496,-1,3387730811,0,frog,Boylston Street and Dartmouth Street,Boston,Copley Square,1,342.1001352,"Dartmouth St & Boylston St, Boston, MA 02116, USA",42.35041896,-71.07612502, ,0,0, , , , , , , , , ,30.54038065,7,1,1,1,1,0,11110
497,-1,3387740085,0,frog,Boylston Street and Dartmouth Street,Boston,Copley Square,1,342.1001352,"Dartmouth St & Boylston St, Boston, MA 02116, USA",42.35043504,-71.07606593, ,0,0, , , , , , , , , ,30.54038065,7,1,1,1,1,0,11110
498,-1,3387755361,0,faдуўну_дуўну__дуўну_дуўну__ade,"Copley Square, Boylston Street",Boston,Copley Square,1,336.3517689,"560 Boylston, Boston, MA 02116, USA",42.35014857,-71.07637434, ,0,0, , , , , , , , , ,19.32780095,0,0,1,0,0,0,01000
499,-1,3387759645,0,faдуўну_дуўну__дуўну_дуўну__ade,"Copley Square, Boylston Street",Boston,Copley Square,1,345.0991222,"560 Boylston, Boston, MA 02116, USA",42.35027647,-71.07611651, ,0,0, , , , , , , , , ,11.70906998,0,0,1,0,0,0,01000
500,-1,3387765577,0,faдуўну_дуўну__дуўну_дуўну__ade,"Copley Square, Boston Public Library",Boston,Copley Square,1,250.5499523,"700 Boylston St, Boston, MA 02116, USA",42.34941337,-71.07700782, ,0,0, , , , , , , , , ,14.04409333,0,0,1,0,1,0,01010
501,-1,3387787179,0, ,Blagden Street,Boston,Copley Square,1,61.45902037,"Blagden St, Boston, MA 02116, USA",42.34907018,-71.07773657, ,0,0, , , , , , , , , ,3.891086612,0,0,1,0,0,0,01000
502,-1,3387812533,0, ,Blagden Street and Boston Public Library,Boston,Copley Square,1,61.45902037,"700 Boylston St, Boston, MA 02116, USA",42.34886348,-71.07847203, ,0,0, , , , , , , , , ,3.891086612,0,0,1,0,0,0,01000
503,-1,3387827447,0, ,Boylston Street and Clarendon Street,Boston,Copley Square,1,149.544665,"Boylston St & Clarendon St, Boston, MA 02116, USA",42.35059204,-71.07549628,"Clarendon St & Boylston St, Boston, MA 02116, USA",42.350667,-71.0752034, , , , , , , , , ,9.392287801,2,1,1,1,1,0,11110
504,-1,3388446428,0,frog,Boylston Street and Dartmouth Street,Boston,Copley Square,1,341.700323,"Dartmouth St & Boylston St, Boston, MA 02116, USA",42.35034262,-71.07640713, ,0,0, , , , , , , , , ,26.96452006,6,1,1,1,1,0,11110
505,-1,3388502062,0,frog,Boylston Street and Dartmouth Street,Boston,Copley Square,1,341.700323,"Dartmouth St & Boylston St, Boston, MA 02116, USA",42.35032584,-71.07646708, ,0,0, , , , , , , , , ,26.96452006,6,1,1,1,1,0,11110
